chrom	start	end	size_kb	sample
Chr14	15140000	15330000	190.0	merged
Chr14	15330000	15490000	160.0	merged
Chr14	15490000	15700000	210.0	merged
Chr14	15700000	15820000	120.0	merged
Chr14	15820000	15860000	40.0	merged
Chr14	15860000	16000000	140.0	merged
Chr14	16000000	16120000	120.0	merged
Chr14	16120000	16230000	110.0	merged
Chr14	16230000	16390000	160.0	merged
Chr14	16390000	16490000	100.0	merged
Chr14	16490000	16760000	270.0	merged
Chr14	16760000	16920000	160.0	merged
Chr14	16920000	17040000	120.0	merged
Chr14	17040000	17130000	90.0	merged
Chr14	17130000	17270000	140.0	merged
Chr14	17270000	17420000	150.0	merged
Chr14	17420000	17470000	50.0	merged
Chr14	17470000	17570000	100.0	merged
Chr14	17570000	17600000	30.0	merged
Chr14	17600000	17740000	140.0	merged
Chr14	17740000	17950000	210.0	merged
Chr14	17950000	18040000	90.0	merged
Chr14	18040000	18260000	220.0	merged
Chr14	18260000	18370000	110.0	merged
Chr14	18370000	18450000	80.0	merged
Chr14	18450000	18510000	60.0	merged
Chr14	18510000	18620000	110.0	merged
Chr14	18620000	18660000	40.0	merged
Chr14	18660000	18720000	60.0	merged
Chr14	18720000	18790000	70.0	merged
Chr14	18790000	18920000	130.0	merged
Chr14	18920000	19000000	80.0	merged
Chr14	19000000	19120000	120.0	merged
Chr14	19120000	19200000	80.0	merged
Chr14	19200000	19270000	70.0	merged
Chr14	19270000	19410000	140.0	merged
Chr14	19410000	19470000	60.0	merged
Chr14	19470000	19560000	90.0	merged
Chr14	19560000	19870000	310.0	merged
Chr14	19870000	20050000	180.0	merged
Chr14	20050000	20150000	100.0	merged
Chr14	20150000	20260000	110.0	merged
Chr14	20260000	20380000	120.0	merged
Chr14	20380000	20550000	170.0	merged
Chr14	20550000	20860000	310.0	merged
Chr14	20860000	21140000	280.0	merged
Chr14	21140000	21210000	70.0	merged
Chr14	21210000	21390000	180.0	merged
Chr14	21390000	21480000	90.0	merged
Chr14	21480000	21510000	30.0	merged
Chr14	21510000	21610000	100.0	merged
Chr14	21610000	21720000	110.0	merged
Chr14	21720000	21780000	60.0	merged
Chr14	21780000	21840000	60.0	merged
Chr14	21840000	21910000	70.0	merged
Chr14	21910000	21980000	70.0	merged
Chr14	21980000	22110000	130.0	merged
Chr14	22110000	22200000	90.0	merged
Chr14	22200000	22700000	500.0	merged
Chr14	22700000	22830000	130.0	merged
Chr14	22830000	23170000	340.0	merged
Chr14	23170000	23310000	140.0	merged
Chr14	23310000	23410000	100.0	merged
Chr14	23410000	23590000	180.0	merged
Chr14	23590000	23670000	80.0	merged
Chr14	23670000	23890000	220.0	merged
Chr14	23890000	24090000	200.0	merged
Chr14	24090000	24170000	80.0	merged
Chr14	24170000	24370000	200.0	merged
Chr14	24370000	24610000	240.0	merged
Chr14	24610000	24720000	110.0	merged
Chr14	24720000	24760000	40.0	merged
Chr14	24760000	24870000	110.0	merged
Chr14	24870000	24980000	110.0	merged
Chr14	24980000	25150000	170.0	merged
Chr14	25150000	25290000	140.0	merged
Chr14	25290000	25380000	90.0	merged
Chr14	25380000	25480000	100.0	merged
Chr14	25480000	25630000	150.0	merged
Chr14	25630000	25690000	60.0	merged
Chr14	25690000	25780000	90.0	merged
Chr14	25780000	25900000	120.0	merged
Chr14	25900000	26040000	140.0	merged
Chr14	26040000	26150000	110.0	merged
Chr14	26150000	26220000	70.0	merged
Chr14	26220000	26270000	50.0	merged
Chr16	120000	260000	140.0	merged
Chr16	260000	370000	110.0	merged
Chr16	370000	420000	50.0	merged
Chr16	420000	590000	170.0	merged
Chr16	590000	640000	50.0	merged
Chr16	640000	700000	60.0	merged
Chr16	700000	820000	120.0	merged
Chr16	820000	900000	80.0	merged
Chr16	900000	1020000	120.0	merged
Chr16	1020000	1340000	320.0	merged
Chr16	1340000	1500000	160.0	merged
Chr16	1500000	1610000	110.0	merged
Chr16	1610000	1660000	50.0	merged
Chr16	1660000	1750000	90.0	merged
Chr16	1750000	1820000	70.0	merged
Chr16	1820000	1880000	60.0	merged
Chr16	1880000	2050000	170.0	merged
Chr16	2050000	2170000	120.0	merged
Chr16	2170000	2430000	260.0	merged
Chr16	2430000	2680000	250.0	merged
Chr16	2680000	2730000	50.0	merged
Chr16	2730000	2790000	60.0	merged
Chr16	2790000	2900000	110.0	merged
Chr16	2900000	2960000	60.0	merged
Chr16	2960000	3100000	140.0	merged
Chr16	3100000	3160000	60.0	merged
Chr16	3160000	3270000	110.0	merged
Chr16	3270000	3370000	100.0	merged
Chr16	3370000	3620000	250.0	merged
Chr16	3620000	3980000	360.0	merged
Chr16	3980000	4040000	60.0	merged
Chr16	4040000	4100000	60.0	merged
Chr16	4100000	4220000	120.0	merged
Chr16	4220000	4400000	180.0	merged
Chr16	4400000	4460000	60.0	merged
Chr16	4460000	4710000	250.0	merged
Chr16	4710000	4950000	240.0	merged
Chr16	4950000	5220000	270.0	merged
Chr16	5220000	5320000	100.0	merged
Chr16	5320000	5440000	120.0	merged
Chr16	5440000	5520000	80.0	merged
Chr16	5520000	5670000	150.0	merged
Chr16	5670000	5930000	260.0	merged
Chr16	5930000	6100000	170.0	merged
Chr16	6100000	6160000	60.0	merged
Chr16	6160000	6250000	90.0	merged
Chr16	6250000	6370000	120.0	merged
Chr16	6370000	6450000	80.0	merged
Chr16	6450000	6640000	190.0	merged
Chr16	6640000	6740000	100.0	merged
Chr16	6740000	6960000	220.0	merged
Chr16	6960000	7040000	80.0	merged
Chr16	7040000	7270000	230.0	merged
Chr16	7270000	7460000	190.0	merged
Chr16	7460000	7840000	380.0	merged
Chr16	7840000	7980000	140.0	merged
Chr16	7980000	8120000	140.0	merged
Chr16	8120000	8250000	130.0	merged
Chr16	8250000	8300000	50.0	merged
Chr16	8300000	8410000	110.0	merged
Chr16	8410000	8470000	60.0	merged
Chr16	8470000	8560000	90.0	merged
Chr16	8560000	8960000	400.0	merged
Chr16	8960000	9120000	160.0	merged
Chr16	9120000	9210000	90.0	merged
Chr16	9210000	9300000	90.0	merged
Chr16	9300000	9360000	60.0	merged
Chr16	9360000	9440000	80.0	merged
Chr16	9440000	9500000	60.0	merged
Chr16	9500000	9590000	90.0	merged
Chr16	9590000	9680000	90.0	merged
Chr16	9680000	9720000	40.0	merged
Chr16	9720000	9790000	70.0	merged
Chr16	9790000	9870000	80.0	merged
Chr16	9870000	10030000	160.0	merged
Chr16	10030000	10090000	60.0	merged
Chr16	10090000	10180000	90.0	merged
Chr16	10180000	10290000	110.0	merged
Chr16	10290000	10540000	250.0	merged
Chr16	10540000	10650000	110.0	merged
Chr16	10650000	10750000	100.0	merged
Chr16	10750000	11000000	250.0	merged
Chr16	11000000	11090000	90.0	merged
Chr16	11090000	11200000	110.0	merged
Chr16	11200000	11330000	130.0	merged
Chr16	11330000	11390000	60.0	merged
Chr16	11390000	11470000	80.0	merged
Chr16	11470000	11540000	70.0	merged
Chr16	11540000	11640000	100.0	merged
Chr16	11640000	11720000	80.0	merged
Chr16	11720000	11790000	70.0	merged
Chr16	11790000	12100000	310.0	merged
Chr16	12100000	12280000	180.0	merged
Chr16	12280000	12340000	60.0	merged
Chr16	12340000	12380000	40.0	merged
Chr16	12380000	12460000	80.0	merged
Chr16	12460000	12580000	120.0	merged
Chr16	12580000	12650000	70.0	merged
Chr16	12650000	12700000	50.0	merged
Chr16	12700000	12770000	70.0	merged
Chr16	12770000	12990000	220.0	merged
Chr16	12990000	13090000	100.0	merged
Chr16	13090000	13140000	50.0	merged
Chr16	13140000	13190000	50.0	merged
Chr16	13190000	13290000	100.0	merged
Chr16	13290000	13400000	110.0	merged
Chr16	13400000	13490000	90.0	merged
Chr16	13490000	13570000	80.0	merged
Chr16	13570000	13640000	70.0	merged
Chr16	13640000	13730000	90.0	merged
Chr16	13730000	13810000	80.0	merged
Chr16	13810000	13880000	70.0	merged
Chr16	13880000	14040000	160.0	merged
Chr16	14040000	14180000	140.0	merged
Chr16	14180000	14350000	170.0	merged
Chr16	14350000	14420000	70.0	merged
Chr16	14420000	14580000	160.0	merged
Chr16	14580000	14630000	50.0	merged
Chr16	14630000	14700000	70.0	merged
Chr16	14700000	14780000	80.0	merged
Chr16	14780000	14910000	130.0	merged
Chr16	14910000	14960000	50.0	merged
Chr16	14960000	15030000	70.0	merged
Chr16	15030000	15160000	130.0	merged
Chr16	15160000	15210000	50.0	merged
Chr16	15210000	15350000	140.0	merged
Chr16	15350000	15470000	120.0	merged
Chr16	15470000	15540000	70.0	merged
Chr16	15540000	15610000	70.0	merged
Chr16	15610000	15740000	130.0	merged
Chr16	15740000	15860000	120.0	merged
Chr16	15860000	15930000	70.0	merged
Chr16	15930000	16040000	110.0	merged
Chr16	16040000	16250000	210.0	merged
Chr16	16250000	16350000	100.0	merged
Chr16	16350000	16490000	140.0	merged
Chr16	16490000	16610000	120.0	merged
Chr16	16610000	16710000	100.0	merged
Chr16	16710000	16820000	110.0	merged
Chr16	16820000	16860000	40.0	merged
Chr16	16860000	16920000	60.0	merged
Chr16	16920000	16990000	70.0	merged
Chr16	16990000	17160000	170.0	merged
Chr16	17160000	17530000	370.0	merged
Chr16	17530000	17590000	60.0	merged
Chr16	17590000	17750000	160.0	merged
Chr16	17750000	17900000	150.0	merged
Chr16	17900000	18090000	190.0	merged
Chr16	18090000	18250000	160.0	merged
Chr16	18250000	18420000	170.0	merged
Chr16	18420000	18540000	120.0	merged
Chr16	18540000	18580000	40.0	merged
Chr16	18580000	18650000	70.0	merged
Chr16	18650000	18740000	90.0	merged
Chr16	18740000	18820000	80.0	merged
Chr16	18820000	18900000	80.0	merged
Chr16	18900000	19140000	240.0	merged
Chr16	19140000	19220000	80.0	merged
Chr16	19220000	19460000	240.0	merged
Chr16	19460000	19570000	110.0	merged
Chr16	19570000	19720000	150.0	merged
Chr16	19720000	19780000	60.0	merged
Chr16	19780000	19880000	100.0	merged
Chr16	19880000	19990000	110.0	merged
Chr16	19990000	20030000	40.0	merged
Chr16	20030000	20190000	160.0	merged
Chr16	20190000	20380000	190.0	merged
Chr16	20380000	20590000	210.0	merged
Chr16	20590000	21070000	480.0	merged
Chr16	21070000	21780000	710.0	merged
Chr16	21780000	21830000	50.0	merged
Chr16	21830000	22140000	310.0	merged
Chr16	22140000	22330000	190.0	merged
Chr16	22330000	22540000	210.0	merged
Chr16	22540000	22650000	110.0	merged
Chr16	22650000	23070000	420.0	merged
Chr16	23070000	23320000	250.0	merged
Chr16	23320000	23710000	390.0	merged
Chr16	23710000	23850000	140.0	merged
Chr16	23850000	24060000	210.0	merged
Chr16	24060000	24180000	120.0	merged
Chr16	24180000	24550000	370.0	merged
Chr16	24550000	24780000	230.0	merged
Chr16	24780000	24830000	50.0	merged
Chr16	24830000	24910000	80.0	merged
Chr16	24910000	25030000	120.0	merged
Chr16	25030000	25080000	50.0	merged
Chr16	25080000	25260000	180.0	merged
Chr16	25260000	25340000	80.0	merged
Chr16	25340000	25480000	140.0	merged
Chr16	25480000	25600000	120.0	merged
Chr16	25600000	25710000	110.0	merged
Chr16	25710000	25770000	60.0	merged
Chr16	25770000	25860000	90.0	merged
Chr16	25860000	26020000	160.0	merged
Chr16	26020000	26150000	130.0	merged
Chr16	26150000	26320000	170.0	merged
Chr16	26320000	26440000	120.0	merged
Chr16	26440000	26500000	60.0	merged
Chr16	26500000	26610000	110.0	merged
Chr16	26610000	26650000	40.0	merged
Chr16	26650000	26770000	120.0	merged
Chr16	26770000	26810000	40.0	merged
Chr16	26810000	26890000	80.0	merged
Chr16	26890000	26970000	80.0	merged
Chr16	26970000	27030000	60.0	merged
Chr16	27030000	27140000	110.0	merged
Chr16	27140000	27210000	70.0	merged
Chr16	27210000	27320000	110.0	merged
Chr16	27320000	27490000	170.0	merged
Chr16	27490000	27570000	80.0	merged
Chr16	27570000	27690000	120.0	merged
Chr16	27690000	27740000	50.0	merged
Chr16	27740000	27840000	100.0	merged
Chr16	27840000	27910000	70.0	merged
Chr16	27910000	28010000	100.0	merged
Chr16	28010000	28160000	150.0	merged
Chr16	28160000	28330000	170.0	merged
Chr16	28330000	28400000	70.0	merged
Chr16	28400000	28460000	60.0	merged
Chr16	28460000	28550000	90.0	merged
Chr16	28550000	28650000	100.0	merged
Chr16	28650000	28740000	90.0	merged
Chr02	130000	300000	170.0	merged
Chr02	300000	560000	260.0	merged
Chr02	560000	630000	70.0	merged
Chr02	630000	800000	170.0	merged
Chr02	800000	980000	180.0	merged
Chr02	980000	1110000	130.0	merged
Chr02	1110000	1160000	50.0	merged
Chr02	1160000	1240000	80.0	merged
Chr02	1240000	1310000	70.0	merged
Chr02	1310000	1420000	110.0	merged
Chr02	1420000	1500000	80.0	merged
Chr02	1500000	1580000	80.0	merged
Chr02	1580000	1810000	230.0	merged
Chr02	1810000	1910000	100.0	merged
Chr02	1910000	2050000	140.0	merged
Chr02	2050000	2240000	190.0	merged
Chr02	2240000	2400000	160.0	merged
Chr02	2400000	2540000	140.0	merged
Chr02	2540000	2740000	200.0	merged
Chr02	2740000	2880000	140.0	merged
Chr02	2880000	3040000	160.0	merged
Chr02	3040000	3090000	50.0	merged
Chr02	3090000	3260000	170.0	merged
Chr02	3260000	3360000	100.0	merged
Chr02	3360000	3430000	70.0	merged
Chr02	3430000	3650000	220.0	merged
Chr02	3650000	3730000	80.0	merged
Chr02	3730000	3790000	60.0	merged
Chr02	3790000	4000000	210.0	merged
Chr02	4000000	4050000	50.0	merged
Chr02	4050000	4110000	60.0	merged
Chr02	4110000	4380000	270.0	merged
Chr02	4380000	4610000	230.0	merged
Chr02	4610000	4660000	50.0	merged
Chr02	4660000	4770000	110.0	merged
Chr02	4770000	4810000	40.0	merged
Chr02	4810000	5030000	220.0	merged
Chr02	5030000	5140000	110.0	merged
Chr02	5140000	5240000	100.0	merged
Chr02	5240000	5410000	170.0	merged
Chr02	5410000	5550000	140.0	merged
Chr02	5550000	5640000	90.0	merged
Chr02	5640000	5820000	180.0	merged
Chr02	5820000	5920000	100.0	merged
Chr02	5920000	5980000	60.0	merged
Chr02	5980000	6230000	250.0	merged
Chr02	6230000	6310000	80.0	merged
Chr02	6310000	6400000	90.0	merged
Chr02	6400000	6470000	70.0	merged
Chr02	6470000	6560000	90.0	merged
Chr02	6560000	6680000	120.0	merged
Chr02	6680000	6750000	70.0	merged
Chr02	6750000	6790000	40.0	merged
Chr02	6790000	6880000	90.0	merged
Chr02	6880000	6960000	80.0	merged
Chr02	6960000	7000000	40.0	merged
Chr02	7000000	7070000	70.0	merged
Chr02	7070000	7210000	140.0	merged
Chr02	7210000	7270000	60.0	merged
Chr02	7270000	7330000	60.0	merged
Chr02	7330000	7470000	140.0	merged
Chr02	7470000	7610000	140.0	merged
Chr02	7610000	7680000	70.0	merged
Chr02	7680000	7790000	110.0	merged
Chr02	7790000	7990000	200.0	merged
Chr02	7990000	8060000	70.0	merged
Chr02	8060000	8270000	210.0	merged
Chr02	8270000	8340000	70.0	merged
Chr02	8340000	8380000	40.0	merged
Chr02	8380000	8440000	60.0	merged
Chr02	8440000	8510000	70.0	merged
Chr02	8510000	8570000	60.0	merged
Chr02	8570000	8610000	40.0	merged
Chr02	8610000	8720000	110.0	merged
Chr02	8720000	8980000	260.0	merged
Chr02	8980000	9040000	60.0	merged
Chr02	9040000	9120000	80.0	merged
Chr02	9120000	9240000	120.0	merged
Chr02	9240000	9380000	140.0	merged
Chr02	9380000	9520000	140.0	merged
Chr02	9520000	9600000	80.0	merged
Chr02	9600000	9680000	80.0	merged
Chr02	9680000	9730000	50.0	merged
Chr02	9730000	9870000	140.0	merged
Chr02	9870000	9960000	90.0	merged
Chr02	9960000	10020000	60.0	merged
Chr02	10020000	10080000	60.0	merged
Chr02	10080000	10250000	170.0	merged
Chr02	10250000	10310000	60.0	merged
Chr02	10310000	10420000	110.0	merged
Chr02	10420000	10550000	130.0	merged
Chr02	10550000	10620000	70.0	merged
Chr02	10620000	10660000	40.0	merged
Chr02	10660000	10730000	70.0	merged
Chr02	10730000	10780000	50.0	merged
Chr02	10780000	10860000	80.0	merged
Chr02	10860000	10920000	60.0	merged
Chr02	10920000	11060000	140.0	merged
Chr02	11060000	11120000	60.0	merged
Chr02	11120000	11160000	40.0	merged
Chr02	11160000	11200000	40.0	merged
Chr02	11200000	11290000	90.0	merged
Chr02	11290000	11460000	170.0	merged
Chr02	11460000	11540000	80.0	merged
Chr02	11540000	11620000	80.0	merged
Chr02	11620000	11760000	140.0	merged
Chr02	11760000	11870000	110.0	merged
Chr02	11870000	11940000	70.0	merged
Chr02	11940000	12170000	230.0	merged
Chr02	12170000	12250000	80.0	merged
Chr02	12250000	12320000	70.0	merged
Chr02	12320000	12470000	150.0	merged
Chr02	12470000	12530000	60.0	merged
Chr02	12530000	12570000	40.0	merged
Chr02	12570000	12640000	70.0	merged
Chr02	12640000	12800000	160.0	merged
Chr02	12800000	12850000	50.0	merged
Chr02	12850000	12910000	60.0	merged
Chr02	12910000	12960000	50.0	merged
Chr02	12960000	13100000	140.0	merged
Chr02	13100000	13160000	60.0	merged
Chr02	13160000	13230000	70.0	merged
Chr02	13230000	13320000	90.0	merged
Chr02	13320000	13450000	130.0	merged
Chr02	13450000	13500000	50.0	merged
Chr02	13500000	13620000	120.0	merged
Chr02	13620000	13710000	90.0	merged
Chr02	13710000	13850000	140.0	merged
Chr02	13850000	14080000	230.0	merged
Chr02	14080000	14170000	90.0	merged
Chr02	14170000	14410000	240.0	merged
Chr02	14410000	14550000	140.0	merged
Chr02	14550000	14660000	110.0	merged
Chr02	14660000	14720000	60.0	merged
Chr02	14720000	14820000	100.0	merged
Chr02	14820000	14920000	100.0	merged
Chr02	14920000	15080000	160.0	merged
Chr02	15080000	15110000	30.0	merged
Chr02	15110000	15500000	390.0	merged
Chr02	15500000	15700000	200.0	merged
Chr02	15700000	16000000	300.0	merged
Chr02	16000000	16140000	140.0	merged
Chr02	16140000	16600000	460.0	merged
Chr02	16600000	17050000	450.0	merged
Chr02	17050000	17770000	720.0	merged
Chr02	17770000	18440000	670.0	merged
Chr02	18440000	18540000	100.0	merged
Chr02	18540000	18780000	240.0	merged
Chr02	18780000	18890000	110.0	merged
Chr02	18890000	18980000	90.0	merged
Chr02	18980000	19120000	140.0	merged
Chr02	19120000	19220000	100.0	merged
Chr02	19220000	19440000	220.0	merged
Chr02	19440000	19530000	90.0	merged
Chr02	19530000	19620000	90.0	merged
Chr02	19620000	20030000	410.0	merged
Chr02	20030000	20260000	230.0	merged
Chr02	20260000	20340000	80.0	merged
Chr02	20340000	20380000	40.0	merged
Chr02	20380000	20530000	150.0	merged
Chr02	20530000	20650000	120.0	merged
Chr02	20650000	20800000	150.0	merged
Chr02	20800000	20940000	140.0	merged
Chr02	20940000	21100000	160.0	merged
Chr02	21100000	21170000	70.0	merged
Chr02	21170000	21360000	190.0	merged
Chr02	21360000	21650000	290.0	merged
Chr02	21650000	21980000	330.0	merged
Chr02	21980000	22140000	160.0	merged
Chr02	22140000	22180000	40.0	merged
Chr02	22180000	22380000	200.0	merged
Chr02	22380000	22480000	100.0	merged
Chr02	22480000	22570000	90.0	merged
Chr02	22570000	22630000	60.0	merged
Chr02	22630000	22810000	180.0	merged
Chr02	22810000	22870000	60.0	merged
Chr02	22870000	22990000	120.0	merged
Chr02	22990000	23070000	80.0	merged
Chr02	23070000	23190000	120.0	merged
Chr02	23190000	23300000	110.0	merged
Chr02	23300000	23370000	70.0	merged
Chr02	23370000	23510000	140.0	merged
Chr02	23510000	23570000	60.0	merged
Chr02	23570000	23750000	180.0	merged
Chr02	23750000	23830000	80.0	merged
Chr02	23830000	23930000	100.0	merged
Chr02	23930000	23970000	40.0	merged
Chr02	23970000	24060000	90.0	merged
Chr02	24060000	24140000	80.0	merged
Chr02	24140000	24300000	160.0	merged
Chr02	24300000	24450000	150.0	merged
Chr02	24450000	24500000	50.0	merged
Chr02	24500000	24640000	140.0	merged
Chr02	24640000	24690000	50.0	merged
Chr02	24690000	24770000	80.0	merged
Chr02	24770000	24820000	50.0	merged
Chr02	24820000	24910000	90.0	merged
Chr02	24910000	25040000	130.0	merged
Chr02	25040000	25110000	70.0	merged
Chr02	25110000	25200000	90.0	merged
Chr02	25200000	25240000	40.0	merged
Chr02	25240000	25370000	130.0	merged
Chr02	25370000	25490000	120.0	merged
Chr02	25490000	25580000	90.0	merged
Chr02	25580000	25710000	130.0	merged
Chr02	25710000	25820000	110.0	merged
Chr02	25820000	25910000	90.0	merged
Chr02	25910000	26000000	90.0	merged
Chr02	26000000	26170000	170.0	merged
Chr02	26170000	26210000	40.0	merged
Chr02	26210000	26470000	260.0	merged
Chr02	26470000	26530000	60.0	merged
Chr02	26530000	26620000	90.0	merged
Chr02	26620000	26670000	50.0	merged
Chr02	26670000	26760000	90.0	merged
Chr02	26760000	26810000	50.0	merged
Chr02	26810000	26880000	70.0	merged
Chr02	26880000	26970000	90.0	merged
Chr02	26970000	27130000	160.0	merged
Chr02	27130000	27220000	90.0	merged
Chr02	27220000	27340000	120.0	merged
Chr02	27340000	27430000	90.0	merged
Chr02	27430000	27500000	70.0	merged
Chr02	27500000	27600000	100.0	merged
Chr02	27600000	27740000	140.0	merged
Chr02	27740000	27910000	170.0	merged
Chr02	27910000	28120000	210.0	merged
Chr02	28120000	28200000	80.0	merged
Chr07	140000	450000	310.0	merged
Chr07	450000	550000	100.0	merged
Chr07	550000	710000	160.0	merged
Chr07	710000	870000	160.0	merged
Chr07	870000	980000	110.0	merged
Chr07	980000	1050000	70.0	merged
Chr07	1050000	1110000	60.0	merged
Chr07	1110000	1310000	200.0	merged
Chr07	1310000	1370000	60.0	merged
Chr07	1370000	1500000	130.0	merged
Chr07	1500000	1570000	70.0	merged
Chr07	1570000	1620000	50.0	merged
Chr07	1620000	1760000	140.0	merged
Chr07	1760000	1820000	60.0	merged
Chr07	1820000	1890000	70.0	merged
Chr07	1890000	2040000	150.0	merged
Chr07	2040000	2130000	90.0	merged
Chr07	2130000	2270000	140.0	merged
Chr07	2270000	2380000	110.0	merged
Chr07	2380000	2490000	110.0	merged
