duplication_type	parent	child	ancestor	TPC_Ks	TPCA_Ks	tPC_ratio	CLOUD_class	prob_Conservation	prob_Neofunctionalization_Parent	prob_Neofunctionalization_Child	prob_Subfunctionalization	prob_Specialization	assigned_class_probability	class_label
TRD	Pbre1_08G382600	Pbre1_14G158200	Prupe.1G564500.1	2.33706	1.23312	1.895241339042429	Conservation	0.4977737345502331	0.0311104286941157	0.000854044179402	0.4702613653330988	4.272431504309655e-07	0.4977737345502331	Con
TRD	Pbre1_12G404800	Pbre1_14G165000	Prupe.6G346700.1	0.38934	0.343577	1.1331957610666603	Conservation	0.8518299119324395	0.006821832867137	0.020803329601097	0.1205386662869991	6.259312327255077e-06	0.8518299119324395	Con
TRD	Pbre1_12G171200	Pbre1_14G172600	Prupe.7G119700.1	0.256631	0.374165	0.6858765517886494	Subfunctionalization	0.000127094001879	5.39113296043892e-07	9.715676823494416e-07	0.9992647585367824	0.0006066367803601	0.9992647585367824	Sub
TRD	Pbre1_15G043200	Pbre1_14G187600	Prupe.1G376200.1	0.341534	0.355353	0.9611119084403396	Specialization	1.2126242143195171e-06	2.774983090494744e-07	9.836440414191748e-09	1.87344230794361e-12	0.9999985000391628	0.9999985000391628	Spe
TRD	Pbre1_13G181000	Pbre1_14G189600	Prupe.1G241300.1	0.608862	0.8379	0.7266523451485858	Conservation	0.5568403606241311	0.3535641896956882	0.0485683188019962	0.0293576931592569	0.0116694377189274	0.5568403606241311	Con
TRD	Pbre1_06G148200	Pbre1_14G190000	Prupe.5G098200.1	0.151285	0.358272	0.4222629733833512	Conservation	0.6440097793651957	0.005392859086149	0.011559323282203	0.3355837574495351	0.0034542808169169	0.6440097793651957	Con
TRD	Pbre1_06G148200	Pbre1_14G190200	Prupe.5G098200.1	0.215314	0.358272	0.6009791443372634	Conservation	0.3877592805117208	0.0075979124168429	0.0094104096225505	0.2497320416858053	0.3455003557630804	0.3877592805117208	Con
TRD	Pbre1_06G152000	Pbre1_14G193800	Prupe.5G100100.1	0.492787	0.385178	1.2793747306440135	Subfunctionalization	0.1875572136095668	0.0130946206499228	0.0159468146996163	0.7815626754053063	0.0018386756355876	0.7815626754053063	Sub
TRD	Pbre1_15G180200	Pbre1_14G194800	Prupe.1G454100.1	0.125499	0.365511	0.3433521836552115	Conservation	0.6499550336518117	0.0007897512774105	0.3351909638475384	0.0140635751826923	6.760405469330051e-07	0.6499550336518117	Con
TRD	Pbre1_10G309600	Pbre1_14G197600	Prupe.8G214700.1	0.123724	0.342701	0.3610260839624045	Conservation	0.883396192566976	0.0101664530638285	0.1061655585703498	9.606714853882104e-05	0.0001757286503068	0.883396192566976	Con
TRD	Pbre1_13G225600	Pbre1_14G203600	Prupe.1G213500.1	0.356719	0.377843	0.9440931815595368	Conservation	0.9999998834944784	2.3383712071268103e-09	1.1415660684212785e-07	1.0371716818547198e-11	1.7156173959175342e-13	0.9999998834944784	Con
TRD	Pbre1_10G530600	Pbre1_14G206000	Prupe.4G034600.1	0.81487	0.309888	2.6295629388682364	Conservation	0.999999793765742	1.995007383508435e-07	6.549820913110062e-17	1.92601351660306e-10	6.5409182292827306e-09	0.999999793765742	Con
TRD	Pbre1_04G411200	Pbre1_14G210400	Prupe.6G363300.1	0.223572	0.410883	0.5441257000167931	Conservation	0.9999999941958702	4.4086455756823015e-09	6.279715193641921e-12	1.2051728560854271e-09	1.840316352521101e-10	0.9999999941958702	Con
TRD	Pbre1_06G175000	Pbre1_14G217000	Prupe.5G110900.1	0.191252	0.344019	0.5559344105994145	Neofunctionalization(Child)	8.728300357755013e-06	2.676642580566693e-09	0.9861685791460324	0.0010093926291377	0.0128132972478293	0.9861685791460324	Neo(C)
TRD	Pbre1_06G175000	Pbre1_14G217200	Prupe.5G110900.1	0.314785	0.344019	0.915022135405312	Neofunctionalization(Child)	0.0590104209298015	1.7230268824561325e-05	0.9088785398378928	0.0076208272489399	0.0244729817145409	0.9088785398378928	Neo(C)
TRD	Pbre1_15G539000	Pbre1_14G217600	Prupe.6G213300.1	0.0356752	0.642814	0.0554984801202214	Subfunctionalization	0.1498832739092116	0.3859921743257923	3.184571064924974e-07	0.4641242332527113	5.5178202790194957e-11	0.4641242332527113	Sub
TRD	Pbre1_06G178200	Pbre1_14G221400	Prupe.5G113200.1	0.354292	0.227053	1.5603933883278354	Subfunctionalization	0.0001406472023044	0.178372371571809	3.828748259808535e-06	0.8214831271657704	2.5311856269143024e-08	0.8214831271657704	Sub
TRD	Pbre1_05G367800	Pbre1_14G245600	Prupe.4G143900.1	1.44572	0.463139	3.1215682548867614	Neofunctionalization(Child)	0.0018910505418947	3.1137469679136694e-11	0.9785054163443716	0.0185722527357271	0.0010312803468691	0.9785054163443716	Neo(C)
TRD	Pbre1_06G209200	Pbre1_14G249400	Prupe.5G129300.1	0.204164	0.258467	0.7899035466810077	Neofunctionalization(Child)	0.0800586640260535	2.400644808119612e-06	0.8991492773251458	0.0168068235361279	0.0039828344678647	0.8991492773251458	Neo(C)
TRD	Pbre1_10G473600	Pbre1_14G251000	Prupe.4G065400.1	0.133231	0.417437	0.3191643289885659	Neofunctionalization(Parent)	0.0018068736097378	0.9605664345031464	0.0364593180550823	0.0009737571099876	0.0001936167220458	0.9605664345031464	Neo(P)
TRD	Pbre1_13G323000	Pbre1_14G252800	Prupe.1G013700.1	0.833585	0.356891	2.335685125150256	Neofunctionalization(Child)	0.00161677237554	0.1084030662288042	0.8896099872132303	0.0003005878875306	6.958629489470968e-05	0.8896099872132303	Neo(C)
TRD	Pbre1_06G038800	Pbre1_14G254000	Prupe.5G024600.1	2.16063	0.485375	4.451465361833633	Neofunctionalization(Parent)	0.0027445663988224	0.9659074219007656	1.8569286556929755e-07	0.0313330792524346	1.4746755111903357e-05	0.9659074219007656	Neo(P)
TRD	Pbre1_13G079400	Pbre1_14G255800	Prupe.1G305500.1	0.600671	0.641445	0.9364341447824832	Neofunctionalization(Child)	0.1912666381485196	0.0021851235310859	0.4385414627412928	0.3649087105705512	0.0030980650085503	0.4385414627412928	Neo(C)
TRD	Pbre1_06G223600	Pbre1_14G264000	Prupe.5G137300.1	0.844398	0.25085	3.366147099860474	Neofunctionalization(Parent)	4.877429312595851e-14	0.5813591115167027	3.431724419859026e-11	0.2364860155874538	0.1821548728614774	0.5813591115167027	Neo(P)
TRD	Pbre1_15G131400	Pbre1_14G274000	Prupe.1G424500.1	0.233476	0.326714	0.7146189021590749	Subfunctionalization	1.9852940681574814e-13	0.0001592672412719	1.773554180173217e-09	0.9899491531571588	0.0098915778278164	0.9899491531571588	Sub
TRD	Pbre1_08G170800	Pbre1_14G282600	Prupe.1G439400.1	1.24914	0.562512	2.2206459595528627	Neofunctionalization(Child)	3.265126528385658e-05	3.837961535852808e-07	0.9156753373357496	0.0471457307602336	0.0371458968425794	0.9156753373357496	Neo(C)
TRD	Pbre1_06G257800	Pbre1_14G297800	Prupe.5G154600.1	0.0927848	0.613875	0.1511460802280594	Subfunctionalization	0.028400019658617	0.0029483079643507	0.0007891608165728	0.92073467901492	0.0471278325455394	0.92073467901492	Sub
TRD	Pbre1_06G270800	Pbre1_14G308000	Prupe.5G161700.1	0.156565	0.650984	0.2405051429835449	Neofunctionalization(Child)	0.0157181316524842	0.0003993076888247	0.8328177025423772	0.1127977958959325	0.0382670622203812	0.8328177025423772	Neo(C)
TRD	Pbre1_06G270800	Pbre1_14G308200	Prupe.5G161700.1	0.35712	0.650984	0.5485849114571172	Neofunctionalization(Child)	0.0119960710200888	0.002383373717083	0.9068586741698014	0.0561627340054939	0.0225991470875328	0.9068586741698014	Neo(C)
TRD	Pbre1_06G273600	Pbre1_14G310600	Prupe.5G163400.1	1.33936	0.341703	3.919661226269597	Neofunctionalization(Parent)	5.413249470042554e-08	0.9999996536223376	5.106246959845716e-20	2.902309775844533e-07	2.014190331217061e-09	0.9999996536223376	Neo(P)
TRD	Pbre1_02G386400	Pbre1_14G311600	Prupe.2G096600.1	0.433081	0.361306	1.1986543262497715	Neofunctionalization(Parent)	0.0002447596109304	0.9987314506694448	1.420772639785238e-11	0.0008196207719519	0.0002041689334649	0.9987314506694448	Neo(P)
TRD	Pbre1_10G349600	Pbre1_14G320600	Prupe.4G144100.1	0.115047	0.390335	0.294739134333329	Neofunctionalization(Child)	5.18908255443026e-10	1.4693100192563454e-13	0.9857344988784966	1.312782671689757e-07	0.0142653693241808	0.9857344988784966	Neo(C)
TRD	Pbre1_14G064000	Pbre1_14G320800	Prupe.7G097600.1	0.28474	0.858653	0.331612420849866	Neofunctionalization(Child)	0.070043972717911	9.02586643363747e-06	0.7748773040502925	0.0112780556109203	0.1437916417544424	0.7748773040502925	Neo(C)
TRD	Pbre1_08G099600	Pbre1_14G321600	Prupe.1G391300.1	0.583302	0.523625	1.113968966340415	Conservation	0.9966405330960744	0.003322503849744	2.8778425658314693e-09	3.1763115986095817e-05	5.197060353380807e-06	0.9966405330960744	Con
TRD	Pbre1_05G592800	Pbre1_14G332000	Prupe.4G008500.1	0.879486	0.633294	1.3887483538451335	Subfunctionalization	0.0875333276784277	5.194478213517389e-05	0.0265809210090875	0.6047597698926611	0.2810740366376883	0.6047597698926611	Sub
TRD	Pbre1_14G342400	Pbre1_14G346000	Prupe.5G178300.1	0.0161867	0.241254	0.067094017094017	Neofunctionalization(Child)	0.1412477937369419	0.0061021463767168	0.6290292415843388	0.1835658701958089	0.0400549481061934	0.6290292415843388	Neo(C)
TRD	Pbre1_14G342200	Pbre1_14G346200	Prupe.5G178100.1	0.0663418	0.473272	0.1401768961611927	Conservation	0.9633996700756452	0.0231797850684649	0.0086437181798861	0.0047554035699721	2.14231060315421e-05	0.9633996700756452	Con
TRD	Pbre1_04G164000	Pbre1_14G347600	Prupe.6G235000.1	0.651318	0.383551	1.6981261944304669	Neofunctionalization(Parent)	0.0215816607275216	0.8623948449354648	7.618518156607094e-05	0.1159468244652848	4.846901626492393e-07	0.8623948449354648	Neo(P)
TRD	Pbre1_06G327600	Pbre1_14G364200	Prupe.5G192400.1	0.161876	0.300595	0.5385186047672117	Neofunctionalization(Parent)	0.0004238588674464	0.5874518445333173	2.5914292372684624e-08	0.4120771373574599	4.713332748394643e-05	0.5874518445333173	Neo(P)
TRD	Pbre1_14G385800	Pbre1_14G366200	Prupe.5G205300.1	0.659293	1.066	0.6184737335834897	Subfunctionalization	0.0137064911038624	2.925286685224038e-05	0.0069545513722795	0.9759062429249916	0.0034034617320141	0.9759062429249916	Sub
TRD	Pbre1_06G330600	Pbre1_14G368400	Prupe.5G194000.1	0.122748	0.467807	0.2623902592308366	Neofunctionalization(Parent)	2.8181380405127778e-05	0.9751087455095804	8.800427948211895e-11	0.0244053162381175	0.0004577567838926	0.9751087455095804	Neo(P)
TRD	Pbre1_10G472600	Pbre1_14G370800	Prupe.4G066000.1	0.168638	0.45636	0.3695284424577089	Neofunctionalization(Parent)	1.2072098227553316e-05	0.9981450413720748	3.134991574243453e-09	0.0018411297690416	1.7536256645189724e-06	0.9981450413720748	Neo(P)
TRD	Pbre1_06G341600	Pbre1_14G381200	Prupe.5G201700.1	0.248824	0.388492	0.6404868053911019	Neofunctionalization(Parent)	1.4500555376162255e-10	0.9999999969211496	4.0516051277678806e-27	2.9336786806142507e-09	1.6619024049757201e-13	0.9999999969211496	Neo(P)
TRD	Pbre1_06G345600	Pbre1_14G384400	Prupe.5G204600.1	0.163345	0.353471	0.4621171185189167	Neofunctionalization(Parent)	4.3695090538441283e-07	0.9970167952699448	5.853528091205543e-13	0.002982483350343	2.844282215176355e-07	0.9970167952699448	Neo(P)
TRD	Pbre1_06G345600	Pbre1_14G384600	Prupe.5G204600.1	0.248339	0.353471	0.7025724882663642	Subfunctionalization	5.2965368170270176e-08	7.328411992608714e-20	0.1104623819646077	0.820943671240757	0.0685938938292671	0.820943671240757	Sub
TRD	Pbre1_06G363200	Pbre1_14G399400	Prupe.5G214300.1	0.180097	0.248265	0.7254224316758302	Subfunctionalization	4.116181511450349e-16	2.5792417591453754e-16	5.32836747486557e-10	0.9998843684471344	0.0001156310200281	0.9998843684471344	Sub
TRD	Pbre1_06G363800	Pbre1_14G400600	Prupe.5G214700.1	0.140591	0.377441	0.3724847062189851	Subfunctionalization	0.0109038717471288	4.273553369814267e-08	4.408315682469621e-08	0.9811058355358064	0.0079902058983744	0.9811058355358064	Sub
TRD	Pbre1_06G366400	Pbre1_14G403400	Prupe.5G217000.1	0.376094	0.266623	1.4105834830453483	Neofunctionalization(Child)	0.0015760422544165	3.0099897435836656e-08	0.9816191466958146	0.0121319721591232	0.0046728087907479	0.9816191466958146	Neo(C)
TRD	Pbre1_06G366800	Pbre1_14G404200	Prupe.5G217300.1	0.17932	0.262618	0.6828168670845106	Subfunctionalization	3.57975140200434e-05	1.807264358652292e-06	0.0001389172356373	0.9998234779859688	1.5128204383727534e-14	0.9998234779859688	Sub
TRD	Pbre1_06G366800	Pbre1_14G404400	Prupe.5G217300.1	0.272764	0.262618	1.0386340616408622	Neofunctionalization(Child)	0.0281281835638808	0.0009273522901554	0.5735376291519486	0.3974068321842602	2.809754914226835e-09	0.5735376291519486	Neo(C)
TRD	Pbre1_06G369000	Pbre1_14G411800	Prupe.5G218400.1	0.507093	0.364272	1.3920724074318094	Neofunctionalization(Child)	5.789446173588805e-24	6.33895634090286e-44	0.8723125272712027	0.0007310398801534	0.126956432848644	0.8723125272712027	Neo(C)
TRD	Pbre1_14G406600	Pbre1_14G412200	Prupe.5G218500.1	0.751755	0.906699	0.8291119765214254	Neofunctionalization(Child)	7.494817691694425e-15	6.934545123863477e-29	0.6476996434498739	0.0117641367460712	0.3405362198040474	0.6476996434498739	Neo(C)
TRD	Pbre1_06G401000	Pbre1_14G438800	Prupe.5G236500.1	0.15448	0.445019	0.347131246081628	Specialization	3.5566268662686097e-07	5.399289610423451e-09	0.1305124747157933	0.0001603103782173	0.8693268538440131	0.8693268538440131	Spe
TRD	Pbre1_02G386400	Pbre1_14G439800	Prupe.2G096600.1	1.15012	0.361306	3.18322972771003	Subfunctionalization	0.0009171266619117	6.231212693107397e-07	8.571120729646938e-06	0.9990736790960508	3.8300558571178915e-14	0.9990736790960508	Sub
TRD	Pbre1_06G303800	Pbre1_14G443200	Prupe.5G178900.1	0.353408	0.590548	0.5984407702676159	Subfunctionalization	0.0001635034435319	4.173870092488776e-05	7.02205553770133e-08	0.9997946379274684	4.9707519321295895e-08	0.9997946379274684	Sub
TRD	Pbre1_06G415400	Pbre1_14G452000	Prupe.5G243700.1	0.136715	0.239595	0.5706087355746156	Subfunctionalization	0.2692427710015511	0.0004489333549432	3.78345876122204e-05	0.7270654755800267	0.0032049854758669	0.7270654755800267	Sub
TRD	Pbre1_08G005000	Pbre1_15G002600	Prupe.1G354700.1	0.0826306	0.316524	0.2610563495975028	Subfunctionalization	3.251508188011112e-06	5.140146153539164e-08	1.7614779833638903e-08	0.9999966777481905	1.7273802765458043e-09	0.9999966777481905	Sub
TRD	Pbre1_09G204800	Pbre1_15G005000	Prupe.3G202300.1	0.14936	0.578796	0.258052923655312	Conservation	0.9671050021584144	3.551223808734893e-05	0.0328341359253152	3.192195114849691e-07	2.503045867141289e-05	0.9671050021584144	Con
TRD	Pbre1_08G017600	Pbre1_15G014200	Prupe.1G361300.1	0.510614	0.44921	1.1366933060261348	Conservation	0.9944068941384304	0.0017970728296067	0.003770267453202	1.085664856807206e-05	1.490893019259068e-05	0.9944068941384304	Con
TRD	Pbre1_08G018000	Pbre1_15G014600	Prupe.1G361500.1	0.942788	0.354641	2.6584292284310047	Conservation	0.8281804424781005	0.0124864152797217	0.0005110441976056	0.1587820518112208	4.004623335141356e-05	0.8281804424781005	Con
TRD	Pbre1_06G363800	Pbre1_15G027600	Prupe.5G214700.1	0.668113	0.377441	1.7701124149204774	Subfunctionalization	0.0158888710254663	0.0004821835488213	1.1040668460950754e-06	0.9835861277319152	4.17136269512501e-05	0.9835861277319152	Sub
TRD	Pbre1_05G075800	Pbre1_15G035000	Prupe.8G060400.1	0.146015	0.264217	0.5526328737363607	Subfunctionalization	2.6816936954198582e-05	5.334134527073016e-05	4.257364520242913e-08	0.999886699496612	3.30996475176641e-05	0.999886699496612	Sub
TRD	Pbre1_08G058000	Pbre1_15G053000	Prupe.1G381900.1	0.278097	0.509936	0.545356672209846	Subfunctionalization	3.091819349815763e-08	4.5034553258553815e-08	1.2118939599130769e-08	0.9999997407215504	1.712067632614871e-07	0.9999997407215504	Sub
TRD	Pbre1_15G744600	Pbre1_15G057200	Prupe.1G566100.1	0.662926	0.454736	1.4578260793075544	Conservation	0.9698269624106498	0.0135658767256803	0.0120402089220247	0.0041753483231568	0.0003916036184881	0.9698269624106498	Con
TRD	Pbre1_11G198400	Pbre1_15G057400	Prupe.6G098200.1	0.229178	0.472134	0.4854088034329237	Conservation	0.748259555521314	0.0002161063463357	0.0052129028781403	0.0441686044858697	0.2021428307683401	0.748259555521314	Con
TRD	Pbre1_15G099000	Pbre1_15G057600	Prupe.1G407400.1	0.124221	0.504108	0.2464174343593039	Subfunctionalization	0.0011657861568819	7.465316359096684e-07	1.4530794144478123e-06	0.9987950635901404	3.695064192731762e-05	0.9987950635901404	Sub
TRD	Pbre1_16G051800	Pbre1_15G059800	Prupe.1G323900.1	0.473219	0.278368	1.6999762903782043	Specialization	0.0553004670801639	0.0027707004877192	2.446506795836745e-05	5.7695666847920775e-11	0.9419043673064628	0.9419043673064628	Spe
TRD	Pbre1_01G302000	Pbre1_15G060000	Prupe.2G261900.1	0.334902	0.357139	0.9377357275458574	Conservation	0.8621388109763481	0.0370073635240797	0.0892302213697956	0.0115273725189682	9.623161080846034e-05	0.8621388109763481	Con
TRD	Pbre1_02G018600	Pbre1_15G064400	Prupe.7G262800.1	0.0114508	0.270338	0.0423573452492805	Conservation	0.4923901954170469	0.0612126491004069	0.004307657400743	0.4405546412691886	0.0015348568126147	0.4923901954170469	Con
TRD	Pbre1_15G065200	Pbre1_15G075800	Prupe.1G387900.1	0.431122	0.35574	1.2119019508629898	Conservation	0.9852935507336024	2.388089198433781e-10	0.0147023829048551	3.940074646386326e-06	1.260480871021439e-07	0.9852935507336024	Con
TRD	Pbre1_06G348800	Pbre1_15G082400	Prupe.5G205400.1	0.721546	1.1077	0.6513911708946466	Neofunctionalization(Child)	0.3681992444007769	0.0058891563028794	0.6000732921237091	0.0252954650733528	0.0005428420992815	0.6000732921237091	Neo(C)
TRD	Pbre1_08G120400	Pbre1_15G092400	Prupe.1G404000.1	0.183372	0.461492	0.3973459994972827	Subfunctionalization	1.1380490030545223e-09	1.0184862354300284e-11	1.7096804788020203e-10	0.9999999986807936	4.667930011459914e-15	0.9999999986807936	Sub
TRD	Pbre1_08G117400	Pbre1_15G096800	Prupe.1G406200.1	0.317616	0.517375	0.6138990094225658	Conservation	0.8781943997623279	0.0104605354833585	0.1101945587338938	9.708663830809982e-06	0.0011407973565887	0.8781943997623279	Con
TRD	Pbre1_04G411200	Pbre1_15G099200	Prupe.6G363300.1	0.0623215	0.410883	0.1516769980748777	Neofunctionalization(Child)	6.155803146371062e-12	1.8206728309116303e-16	0.9986946103004676	9.37046837608967e-09	0.0013053803229081	0.9986946103004676	Neo(C)
TRD	Pbre1_15G086200	Pbre1_15G100200	Prupe.1G401200.1	0.289732	0.777326	0.3727290737734232	Subfunctionalization	3.842760840134412e-08	8.296874801471053e-08	1.3202420167385582e-08	0.9999998654012232	8.259898405487948e-20	0.9999998654012232	Sub
TRD	Pbre1_08G109800	Pbre1_15G102600	Prupe.1G409000.1	0.523411	0.262327	1.995261639099292	Conservation	0.8439261609043687	0.0055518065017282	0.0617404123862686	0.0887191304160378	6.248979159647525e-05	0.8439261609043687	Con
TRD	Pbre1_08G106000	Pbre1_15G107400	Prupe.1G411100.1	0.376011	1.26163	0.2980358742261994	Subfunctionalization	2.680568609062627e-05	1.458561501403276e-05	7.852675184971593e-07	0.999957800938633	2.249274401170602e-08	0.999957800938633	Sub
TRD	Pbre1_15G062400	Pbre1_15G110000	Prupe.1G386100.1	0.4612	0.385389	1.196712931609361	Subfunctionalization	7.965068188804978e-05	7.374855951191931e-06	1.360829066394326e-06	0.9999116129379856	6.951087487981017e-10	0.9999116129379856	Sub
TRD	Pbre1_14G420400	Pbre1_15G122400	Prupe.5G224200.1	1.51378	0.321297	4.711466337998798	Conservation	0.98640626961958	0.006251722124705	0.000177483622033	4.047894288802581e-06	0.0071604767393932	0.98640626961958	Con
TRD	Pbre1_08G216600	Pbre1_15G192400	Prupe.1G460800.1	0.491208	0.207114	2.3716793649873984	Neofunctionalization(Child)	0.1065169299833814	0.0004447210190271	0.8926587504499326	2.263206976085732e-09	0.0003795962844517	0.8926587504499326	Neo(C)
TRD	Pbre1_06G074800	Pbre1_15G202000	Prupe.5G050400.1	0.0941578	0.897357	0.104927916091366	Conservation	0.6820209590722505	0.0035993057664561	0.001826474397764	0.3124812738030937	7.19869604357048e-05	0.6820209590722505	Con
TRD	Pbre1_13G093400	Pbre1_15G205600	Prupe.1G298100.1	0.537234	0.618098	0.8691728496128445	Conservation	0.9810592287249298	0.0142559745137566	0.0046507278645501	1.058397560755737e-05	2.3484921155696772e-05	0.9810592287249298	Con
TRD	Pbre1_15G220400	Pbre1_15G214200	Prupe.1G481100.1	0.37327	0.342824	1.0888094182437635	Conservation	0.9692401613571656	0.0002674666558283	0.004351595554663	0.0131007336481447	0.0130400427841981	0.9692401613571656	Con
TRD	Pbre1_08G242600	Pbre1_15G215000	Prupe.1G474900.1	0.33215	0.3499	0.9492712203486712	Subfunctionalization	0.0039639270873239	0.0027017090250912	0.0020882301312909	0.9895002439303364	0.0017458898259575	0.9895002439303364	Sub
TRD	Pbre1_09G034800	Pbre1_15G229000	Prupe.3G296400.1	0.106091	0.420898	0.2520586935552081	Subfunctionalization	0.0209544409854677	0.0006096200073402	0.0007622151229971	0.9776691078546031	4.616029591614845e-06	0.9776691078546031	Sub
